id,name,type,parentId
371702,牡丹区,4,371700
371703,定陶区,4,371700
371721,曹县,4,371700
371722,单县,4,371700
371723,成武县,4,371700
371724,巨野县,4,371700
371725,郓城县,4,371700
371726,鄄城县,4,371700
371728,东明县,4,371700
371771,菏泽经济技术开发区,4,371700
371772,菏泽高新技术开发区,4,371700
410102,中原区,4,410100
410103,二七区,4,410100
410104,管城回族区,4,410100
410105,金水区,4,410100
410106,上街区,4,410100
410108,惠济区,4,410100
410122,中牟县,4,410100
410171,郑州经济技术开发区,4,410100
410172,郑州高新技术产业开发区,4,410100
410173,郑州航空港经济综合实验区,4,410100
410181,巩义市,4,410100
410182,荥阳市,4,410100
410183,新密市,4,410100
410184,新郑市,4,410100
410185,登封市,4,410100
410202,龙亭区,4,410200
410203,顺河回族区,4,410200
410204,鼓楼区,4,410200
410205,禹王台区,4,410200
410212,祥符区,4,410200
410221,杞县,4,410200
410222,通许县,4,410200
410223,尉氏县,4,410200
410225,兰考县,4,410200
410302,老城区,4,410300
410303,西工区,4,410300
410304,瀍河回族区,4,410300
410305,涧西区,4,410300
410307,偃师区,4,410300
410308,孟津区,4,410300
410311,洛龙区,4,410300
410323,新安县,4,410300
410324,栾川县,4,410300
410325,嵩县,4,410300
410326,汝阳县,4,410300
410327,宜阳县,4,410300
410328,洛宁县,4,410300
410329,伊川县,4,410300
410371,洛阳高新技术产业开发区,4,410300
410402,新华区,4,410400
410403,卫东区,4,410400
410404,石龙区,4,410400
410411,湛河区,4,410400
410421,宝丰县,4,410400
410422,叶县,4,410400
410423,鲁山县,4,410400
410425,郏县,4,410400
410471,平顶山高新技术产业开发区,4,410400
410472,平顶山市城乡一体化示范区,4,410400
410481,舞钢市,4,410400
410482,汝州市,4,410400
410502,文峰区,4,410500
410503,北关区,4,410500
410505,殷都区,4,410500
410506,龙安区,4,410500
410522,安阳县,4,410500
410523,汤阴县,4,410500
410526,滑县,4,410500
410527,内黄县,4,410500
410571,安阳高新技术产业开发区,4,410500
410581,林州市,4,410500
410602,鹤山区,4,410600
410603,山城区,4,410600
410611,淇滨区,4,410600
410621,浚县,4,410600
410622,淇县,4,410600
410671,鹤壁经济技术开发区,4,410600
410702,红旗区,4,410700
410703,卫滨区,4,410700
410704,凤泉区,4,410700
410711,牧野区,4,410700
410721,新乡县,4,410700
410724,获嘉县,4,410700
410725,原阳县,4,410700
410726,延津县,4,410700
410727,封丘县,4,410700
410771,新乡高新技术产业开发区,4,410700
410772,新乡经济技术开发区,4,410700
410773,新乡市平原城乡一体化示范区,4,410700
410781,卫辉市,4,410700
410782,辉县市,4,410700
410783,长垣市,4,410700
410802,解放区,4,410800
410803,中站区,4,410800
410804,马村区,4,410800
410811,山阳区,4,410800
410821,修武县,4,410800
410822,博爱县,4,410800
410823,武陟县,4,410800
410825,温县,4,410800
410871,焦作城乡一体化示范区,4,410800
410882,沁阳市,4,410800
410883,孟州市,4,410800
410902,华龙区,4,410900
410922,清丰县,4,410900
410923,南乐县,4,410900
410926,范县,4,410900
410927,台前县,4,410900
410928,濮阳县,4,410900
410971,河南濮阳工业园区,4,410900
410972,濮阳经济技术开发区,4,410900
411002,魏都区,4,411000
411003,建安区,4,411000
411024,鄢陵县,4,411000
411025,襄城县,4,411000
411071,许昌经济技术开发区,4,411000
411081,禹州市,4,411000
411082,长葛市,4,411000
411102,源汇区,4,411100
411103,郾城区,4,411100
411104,召陵区,4,411100
411121,舞阳县,4,411100
411122,临颍县,4,411100
411171,漯河经济技术开发区,4,411100
411202,湖滨区,4,411200
411203,陕州区,4,411200
411221,渑池县,4,411200
411224,卢氏县,4,411200
411271,河南三门峡经济开发区,4,411200
411281,义马市,4,411200
411282,灵宝市,4,411200
411302,宛城区,4,411300
411303,卧龙区,4,411300
411321,南召县,4,411300
411322,方城县,4,411300
411323,西峡县,4,411300
411324,镇平县,4,411300
411325,内乡县,4,411300
411326,淅川县,4,411300
411327,社旗县,4,411300
411328,唐河县,4,411300
411329,新野县,4,411300
411330,桐柏县,4,411300
411371,南阳高新技术产业开发区,4,411300
411372,南阳市城乡一体化示范区,4,411300
411381,邓州市,4,411300
411402,梁园区,4,411400
411403,睢阳区,4,411400
411421,民权县,4,411400
411422,睢县,4,411400
411423,宁陵县,4,411400
411424,柘城县,4,411400
411425,虞城县,4,411400
411426,夏邑县,4,411400
411471,豫东综合物流产业聚集区,4,411400
411472,河南商丘经济开发区,4,411400
411481,永城市,4,411400
411502,浉河区,4,411500
411503,平桥区,4,411500
411521,罗山县,4,411500
411522,光山县,4,411500
411523,新县,4,411500
411524,商城县,4,411500
411525,固始县,4,411500
411526,潢川县,4,411500
411527,淮滨县,4,411500
411528,息县,4,411500
411571,信阳高新技术产业开发区,4,411500
411602,川汇区,4,411600
411603,淮阳区,4,411600
411621,扶沟县,4,411600
411622,西华县,4,411600
411623,商水县,4,411600
411624,沈丘县,4,411600
411625,郸城县,4,411600
411627,太康县,4,411600
411628,鹿邑县,4,411600
411671,河南周口经济开发区,4,411600
411681,项城市,4,411600
411702,驿城区,4,411700
411721,西平县,4,411700
411722,上蔡县,4,411700
411723,平舆县,4,411700
411724,正阳县,4,411700
411725,确山县,4,411700
411726,泌阳县,4,411700
411727,汝南县,4,411700
411728,遂平县,4,411700
411729,新蔡县,4,411700
411771,河南驻马店经济开发区,4,411700
419001,济源市,4,419000
420102,江岸区,4,420100
420103,江汉区,4,420100
420104,硚口区,4,420100
420105,汉阳区,4,420100
420106,武昌区,4,420100
420107,青山区,4,420100
420111,洪山区,4,420100
420112,东西湖区,4,420100
420113,汉南区,4,420100
420114,蔡甸区,4,420100
420115,江夏区,4,420100
420116,黄陂区,4,420100
420117,新洲区,4,420100
420202,黄石港区,4,420200
420203,西塞山区,4,420200
420204,下陆区,4,420200
420205,铁山区,4,420200
420222,阳新县,4,420200
420281,大冶市,4,420200
420302,茅箭区,4,420300
420303,张湾区,4,420300
420304,郧阳区,4,420300
420322,郧西县,4,420300
420323,竹山县,4,420300
420324,竹溪县,4,420300
420325,房县,4,420300
420381,丹江口市,4,420300
420502,西陵区,4,420500
420503,伍家岗区,4,420500
420504,点军区,4,420500
420505,猇亭区,4,420500
420506,夷陵区,4,420500
420525,远安县,4,420500
420526,兴山县,4,420500
420527,秭归县,4,420500
420528,长阳土家族自治县,4,420500
420529,五峰土家族自治县,4,420500
420581,宜都市,4,420500
420582,当阳市,4,420500
420583,枝江市,4,420500
420602,襄城区,4,420600
420606,樊城区,4,420600
420607,襄州区,4,420600
420624,南漳县,4,420600
420625,谷城县,4,420600
420626,保康县,4,420600
420682,老河口市,4,420600
420683,枣阳市,4,420600
420684,宜城市,4,420600
420702,梁子湖区,4,420700
420703,华容区,4,420700
420704,鄂城区,4,420700
420802,东宝区,4,420800
420804,掇刀区,4,420800
420822,沙洋县,4,420800
420881,钟祥市,4,420800
420882,京山市,4,420800
420902,孝南区,4,420900
420921,孝昌县,4,420900
420922,大悟县,4,420900
420923,云梦县,4,420900
420981,应城市,4,420900
420982,安陆市,4,420900
420984,汉川市,4,420900
421002,沙市区,4,421000
421003,荆州区,4,421000
421022,公安县,4,421000
421024,江陵县,4,421000
421071,荆州经济技术开发区,4,421000
421081,石首市,4,421000
421083,洪湖市,4,421000
421087,松滋市,4,421000
421088,监利市,4,421000
421102,黄州区,4,421100
421121,团风县,4,421100
421122,红安县,4,421100
421123,罗田县,4,421100
421124,英山县,4,421100
421125,浠水县,4,421100
421126,蕲春县,4,421100
421127,黄梅县,4,421100
421171,龙感湖管理区,4,421100
421181,麻城市,4,421100
421182,武穴市,4,421100
421202,咸安区,4,421200
421221,嘉鱼县,4,421200
421222,通城县,4,421200
421223,崇阳县,4,421200
421224,通山县,4,421200
421281,赤壁市,4,421200
421303,曾都区,4,421300
421321,随县,4,421300
421381,广水市,4,421300
422801,恩施市,4,422800
422802,利川市,4,422800
422822,建始县,4,422800
422823,巴东县,4,422800
422825,宣恩县,4,422800
422826,咸丰县,4,422800
422827,来凤县,4,422800
422828,鹤峰县,4,422800
429004,仙桃市,4,429000
429005,潜江市,4,429000
429006,天门市,4,429000
429021,神农架林区,4,429000
430102,芙蓉区,4,430100
430103,天心区,4,430100
430104,岳麓区,4,430100
430105,开福区,4,430100
430111,雨花区,4,430100
430112,望城区,4,430100
430121,长沙县,4,430100
430181,浏阳市,4,430100
430182,宁乡市,4,430100
430202,荷塘区,4,430200
430203,芦淞区,4,430200
430204,石峰区,4,430200
430211,天元区,4,430200
430212,渌口区,4,430200
430223,攸县,4,430200
430224,茶陵县,4,430200
430225,炎陵县,4,430200
430271,云龙示范区,4,430200
430281,醴陵市,4,430200
430302,雨湖区,4,430300
430304,岳塘区,4,430300
430321,湘潭县,4,430300
430371,湖南湘潭高新技术产业园区,4,430300
430372,湘潭昭山示范区,4,430300
430373,湘潭九华示范区,4,430300
430381,湘乡市,4,430300
430382,韶山市,4,430300
430405,珠晖区,4,430400
430406,雁峰区,4,430400
430407,石鼓区,4,430400
430408,蒸湘区,4,430400
430412,南岳区,4,430400
430421,衡阳县,4,430400
430422,衡南县,4,430400
430423,衡山县,4,430400
430424,衡东县,4,430400
430426,祁东县,4,430400
430471,衡阳综合保税区,4,430400
430472,湖南衡阳高新技术产业园区,4,430400
430473,湖南衡阳松木经济开发区,4,430400
430481,耒阳市,4,430400
430482,常宁市,4,430400
430502,双清区,4,430500
430503,大祥区,4,430500
430511,北塔区,4,430500
430522,新邵县,4,430500
430523,邵阳县,4,430500
430524,隆回县,4,430500
430525,洞口县,4,430500
430527,绥宁县,4,430500
430528,新宁县,4,430500
430529,城步苗族自治县,4,430500
430581,武冈市,4,430500
430582,邵东市,4,430500
430602,岳阳楼区,4,430600
430603,云溪区,4,430600
430611,君山区,4,430600
430621,岳阳县,4,430600
430623,华容县,4,430600
430624,湘阴县,4,430600
430626,平江县,4,430600
430671,岳阳市屈原管理区,4,430600
430681,汨罗市,4,430600
430682,临湘市,4,430600
430702,武陵区,4,430700
430703,鼎城区,4,430700
430721,安乡县,4,430700
430722,汉寿县,4,430700
430723,澧县,4,430700
430724,临澧县,4,430700
430725,桃源县,4,430700
430726,石门县,4,430700
430771,常德市西洞庭管理区,4,430700
430781,津市市,4,430700
430802,永定区,4,430800
430811,武陵源区,4,430800
430821,慈利县,4,430800
430822,桑植县,4,430800
430902,资阳区,4,430900
430903,赫山区,4,430900
430921,南县,4,430900
430922,桃江县,4,430900
430923,安化县,4,430900
430971,益阳市大通湖管理区,4,430900
430972,湖南益阳高新技术产业园区,4,430900
430981,沅江市,4,430900
431002,北湖区,4,431000
431003,苏仙区,4,431000
431021,桂阳县,4,431000
431022,宜章县,4,431000
431023,永兴县,4,431000
431024,嘉禾县,4,431000
431025,临武县,4,431000
431026,汝城县,4,431000
431027,桂东县,4,431000
431028,安仁县,4,431000
431081,资兴市,4,431000
431102,零陵区,4,431100
431103,冷水滩区,4,431100
431122,东安县,4,431100
431123,双牌县,4,431100
431124,道县,4,431100
431125,江永县,4,431100
431126,宁远县,4,431100
431127,蓝山县,4,431100
431128,新田县,4,431100
431129,江华瑶族自治县,4,431100
431171,永州经济技术开发区,4,431100
431173,永州市回龙圩管理区,4,431100
431181,祁阳市,4,431100
431202,鹤城区,4,431200
431221,中方县,4,431200
431222,沅陵县,4,431200
431223,辰溪县,4,431200
431224,溆浦县,4,431200
431225,会同县,4,431200
431226,麻阳苗族自治县,4,431200
431227,新晃侗族自治县,4,431200
431228,芷江侗族自治县,4,431200
431229,靖州苗族侗族自治县,4,431200
431230,通道侗族自治县,4,431200
431271,怀化市洪江管理区,4,431200
431281,洪江市,4,431200
431302,娄星区,4,431300
431321,双峰县,4,431300
431322,新化县,4,431300
431381,冷水江市,4,431300
431382,涟源市,4,431300
433101,吉首市,4,433100
433122,泸溪县,4,433100
433123,凤凰县,4,433100
433124,花垣县,4,433100
433125,保靖县,4,433100
433126,古丈县,4,433100
433127,永顺县,4,433100
433130,龙山县,4,433100
440103,荔湾区,4,440100
440104,越秀区,4,440100
440105,海珠区,4,440100
440106,天河区,4,440100
440111,白云区,4,440100
440112,黄埔区,4,440100
440113,番禺区,4,440100
440114,花都区,4,440100
440115,南沙区,4,440100
440117,从化区,4,440100
440118,增城区,4,440100
440203,武江区,4,440200
440204,浈江区,4,440200
440205,曲江区,4,440200
440222,始兴县,4,440200
440224,仁化县,4,440200
440229,翁源县,4,440200
440232,乳源瑶族自治县,4,440200
440233,新丰县,4,440200
440281,乐昌市,4,440200
440282,南雄市,4,440200
440303,罗湖区,4,440300
440304,福田区,4,440300
440305,南山区,4,440300
440306,宝安区,4,440300
440307,龙岗区,4,440300
440308,盐田区,4,440300
440309,龙华区,4,440300
440310,坪山区,4,440300
440311,光明区,4,440300
440402,香洲区,4,440400
440403,斗门区,4,440400
440404,金湾区,4,440400
440507,龙湖区,4,440500
440511,金平区,4,440500
440512,濠江区,4,440500
440513,潮阳区,4,440500
440514,潮南区,4,440500
440515,澄海区,4,440500
440523,南澳县,4,440500
440604,禅城区,4,440600
440605,南海区,4,440600
440606,顺德区,4,440600
440607,三水区,4,440600
440608,高明区,4,440600
440703,蓬江区,4,440700
440704,江海区,4,440700
440705,新会区,4,440700
440781,台山市,4,440700
440783,开平市,4,440700
440784,鹤山市,4,440700
440785,恩平市,4,440700
440802,赤坎区,4,440800
440803,霞山区,4,440800
440804,坡头区,4,440800
440811,麻章区,4,440800
440823,遂溪县,4,440800
440825,徐闻县,4,440800
440881,廉江市,4,440800
440882,雷州市,4,440800
440883,吴川市,4,440800
440902,茂南区,4,440900
440904,电白区,4,440900
440981,高州市,4,440900
440982,化州市,4,440900
440983,信宜市,4,440900
441202,端州区,4,441200
441203,鼎湖区,4,441200
441204,高要区,4,441200
441223,广宁县,4,441200
441224,怀集县,4,441200
441225,封开县,4,441200
441226,德庆县,4,441200
441284,四会市,4,441200
441302,惠城区,4,441300
441303,惠阳区,4,441300
441322,博罗县,4,441300
441323,惠东县,4,441300
441324,龙门县,4,441300
441402,梅江区,4,441400
441403,梅县区,4,441400
441422,大埔县,4,441400
441423,丰顺县,4,441400
441424,五华县,4,441400
441426,平远县,4,441400
441427,蕉岭县,4,441400
441481,兴宁市,4,441400
441502,城区,4,441500
441521,海丰县,4,441500
441523,陆河县,4,441500
441581,陆丰市,4,441500
441602,源城区,4,441600
441621,紫金县,4,441600
441622,龙川县,4,441600
441623,连平县,4,441600
441624,和平县,4,441600
441625,东源县,4,441600
441702,江城区,4,441700
441704,阳东区,4,441700
441721,阳西县,4,441700
441781,阳春市,4,441700
441802,清城区,4,441800
441803,清新区,4,441800
441821,佛冈县,4,441800
441823,阳山县,4,441800
441825,连山壮族瑶族自治县,4,441800
441826,连南瑶族自治县,4,441800
441881,英德市,4,441800
441882,连州市,4,441800
445102,湘桥区,4,445100
445103,潮安区,4,445100
445122,饶平县,4,445100
445202,榕城区,4,445200
445203,揭东区,4,445200
445222,揭西县,4,445200
445224,惠来县,4,445200
445281,普宁市,4,445200
445302,云城区,4,445300
445303,云安区,4,445300
445321,新兴县,4,445300
445322,郁南县,4,445300
445381,罗定市,4,445300
450102,兴宁区,4,450100
450103,青秀区,4,450100
450105,江南区,4,450100
450107,西乡塘区,4,450100
450108,良庆区,4,450100
450109,邕宁区,4,450100
450110,武鸣区,4,450100
450123,隆安县,4,450100
450124,马山县,4,450100
450125,上林县,4,450100
450126,宾阳县,4,450100
450181,横州市,4,450100
450202,城中区,4,450200
450203,鱼峰区,4,450200
450204,柳南区,4,450200
450205,柳北区,4,450200
450206,柳江区,4,450200
450222,柳城县,4,450200
450223,鹿寨县,4,450200
450224,融安县,4,450200
450225,融水苗族自治县,4,450200
450226,三江侗族自治县,4,450200
450302,秀峰区,4,450300
450303,叠彩区,4,450300
450304,象山区,4,450300
450305,七星区,4,450300
450311,雁山区,4,450300
450312,临桂区,4,450300
450321,阳朔县,4,450300
450323,灵川县,4,450300
450324,全州县,4,450300
450325,兴安县,4,450300
450326,永福县,4,450300
450327,灌阳县,4,450300
450328,龙胜各族自治县,4,450300
450329,资源县,4,450300
450330,平乐县,4,450300
450332,恭城瑶族自治县,4,450300
450381,荔浦市,4,450300
450403,万秀区,4,450400
450405,长洲区,4,450400
450406,龙圩区,4,450400
450421,苍梧县,4,450400
450422,藤县,4,450400
450423,蒙山县,4,450400
450481,岑溪市,4,450400
450502,海城区,4,450500
450503,银海区,4,450500
450512,铁山港区,4,450500
450521,合浦县,4,450500
450602,港口区,4,450600
450603,防城区,4,450600
450621,上思县,4,450600
450681,东兴市,4,450600
450702,钦南区,4,450700
450703,钦北区,4,450700
450721,灵山县,4,450700
450722,浦北县,4,450700
450802,港北区,4,450800
450803,港南区,4,450800
450804,覃塘区,4,450800
450821,平南县,4,450800
450881,桂平市,4,450800
450902,玉州区,4,450900
450903,福绵区,4,450900
450921,容县,4,450900
450922,陆川县,4,450900
450923,博白县,4,450900
450924,兴业县,4,450900
450981,北流市,4,450900
451002,右江区,4,451000
451003,田阳区,4,451000
451022,田东县,4,451000
451024,德保县,4,451000
451026,那坡县,4,451000
451027,凌云县,4,451000
451028,乐业县,4,451000
451029,田林县,4,451000
451030,西林县,4,451000
451031,隆林各族自治县,4,451000
451081,靖西市,4,451000
451082,平果市,4,451000
451102,八步区,4,451100
451103,平桂区,4,451100
451121,昭平县,4,451100
451122,钟山县,4,451100
451123,富川瑶族自治县,4,451100
451202,金城江区,4,451200
451203,宜州区,4,451200
451221,南丹县,4,451200
451222,天峨县,4,451200
451223,凤山县,4,451200
451224,东兰县,4,451200
451225,罗城仫佬族自治县,4,451200
451226,环江毛南族自治县,4,451200
451227,巴马瑶族自治县,4,451200
451228,都安瑶族自治县,4,451200
451229,大化瑶族自治县,4,451200
451302,兴宾区,4,451300
451321,忻城县,4,451300
451322,象州县,4,451300
451323,武宣县,4,451300
451324,金秀瑶族自治县,4,451300
451381,合山市,4,451300
451402,江州区,4,451400
451421,扶绥县,4,451400
451422,宁明县,4,451400
451423,龙州县,4,451400
451424,大新县,4,451400
451425,天等县,4,451400
451481,凭祥市,4,451400
460105,秀英区,4,460100
460106,龙华区,4,460100
460107,琼山区,4,460100
460108,美兰区,4,460100
460202,海棠区,4,460200
460203,吉阳区,4,460200
460204,天涯区,4,460200
460205,崖州区,4,460200
460321,西沙群岛,4,460300
460322,南沙群岛,4,460300
460323,中沙群岛的岛礁及其海域,4,460300
469001,五指山市,4,469000
469002,琼海市,4,469000
469005,文昌市,4,469000
469006,万宁市,4,469000
469007,东方市,4,469000
469021,定安县,4,469000
469022,屯昌县,4,469000
469023,澄迈县,4,469000
469024,临高县,4,469000
469025,白沙黎族自治县,4,469000
469026,昌江黎族自治县,4,469000
469027,乐东黎族自治县,4,469000
469028,陵水黎族自治县,4,469000
469029,保亭黎族苗族自治县,4,469000
469030,琼中黎族苗族自治县,4,469000
500101,万州区,4,500100
500102,涪陵区,4,500100
500103,渝中区,4,500100
500104,大渡口区,4,500100
500105,江北区,4,500100
500106,沙坪坝区,4,500100
500107,九龙坡区,4,500100
500108,南岸区,4,500100
500109,北碚区,4,500100
500110,綦江区,4,500100
500111,大足区,4,500100
500112,渝北区,4,500100
500113,巴南区,4,500100
500114,黔江区,4,500100
500115,长寿区,4,500100
500116,江津区,4,500100
500117,合川区,4,500100
500118,永川区,4,500100
500119,南川区,4,500100
500120,璧山区,4,500100
500151,铜梁区,4,500100
500152,潼南区,4,500100
500153,荣昌区,4,500100
500154,开州区,4,500100
500155,梁平区,4,500100
500156,武隆区,4,500100
500229,城口县,4,500100
500230,丰都县,4,500100
500231,垫江县,4,500100
500233,忠县,4,500100
500235,云阳县,4,500100
500236,奉节县,4,500100
500237,巫山县,4,500100
500238,巫溪县,4,500100
500240,石柱土家族自治县,4,500100
500241,秀山土家族苗族自治县,4,500100
500242,酉阳土家族苗族自治县,4,500100
500243,彭水苗族土家族自治县,4,500100
510104,锦江区,4,510100
510105,青羊区,4,510100
510106,金牛区,4,510100
510107,武侯区,4,510100
510108,成华区,4,510100
510112,龙泉驿区,4,510100
510113,青白江区,4,510100
510114,新都区,4,510100
510115,温江区,4,510100
510116,双流区,4,510100
510117,郫都区,4,510100
510118,新津区,4,510100
510121,金堂县,4,510100
510129,大邑县,4,510100
510131,蒲江县,4,510100
510181,都江堰市,4,510100
510182,彭州市,4,510100
510183,邛崃市,4,510100
510184,崇州市,4,510100
510185,简阳市,4,510100
510302,自流井区,4,510300
510303,贡井区,4,510300
510304,大安区,4,510300
510311,沿滩区,4,510300
510321,荣县,4,510300
510322,富顺县,4,510300
510402,东区,4,510400
510403,西区,4,510400
510411,仁和区,4,510400
510421,米易县,4,510400
510422,盐边县,4,510400
510502,江阳区,4,510500
510503,纳溪区,4,510500
510504,龙马潭区,4,510500
510521,泸县,4,510500
510522,合江县,4,510500
510524,叙永县,4,510500
510525,古蔺县,4,510500
510603,旌阳区,4,510600
510604,罗江区,4,510600
510623,中江县,4,510600
510681,广汉市,4,510600
510682,什邡市,4,510600
510683,绵竹市,4,510600
510703,涪城区,4,510700
510704,游仙区,4,510700
510705,安州区,4,510700
510722,三台县,4,510700
510723,盐亭县,4,510700
510725,梓潼县,4,510700
510726,北川羌族自治县,4,510700
510727,平武县,4,510700
510781,江油市,4,510700
510802,利州区,4,510800
510811,昭化区,4,510800
510812,朝天区,4,510800
510821,旺苍县,4,510800
510822,青川县,4,510800
510823,剑阁县,4,510800
510824,苍溪县,4,510800
510903,船山区,4,510900
510904,安居区,4,510900
510921,蓬溪县,4,510900
510923,大英县,4,510900
510981,射洪市,4,510900
511002,市中区,4,511000
511011,东兴区,4,511000
511024,威远县,4,511000
511025,资中县,4,511000
511071,内江经济开发区,4,511000
511083,隆昌市,4,511000
511102,市中区,4,511100
511111,沙湾区,4,511100
511112,五通桥区,4,511100
511113,金口河区,4,511100
511123,犍为县,4,511100
511124,井研县,4,511100
511126,夹江县,4,511100
511129,沐川县,4,511100
511132,峨边彝族自治县,4,511100
511133,马边彝族自治县,4,511100
511181,峨眉山市,4,511100
511302,顺庆区,4,511300
511303,高坪区,4,511300
511304,嘉陵区,4,511300
511321,南部县,4,511300
511322,营山县,4,511300
511323,蓬安县,4,511300
511324,仪陇县,4,511300
511325,西充县,4,511300
511381,阆中市,4,511300
511402,东坡区,4,511400
511403,彭山区,4,511400
511421,仁寿县,4,511400
511423,洪雅县,4,511400
511424,丹棱县,4,511400
511425,青神县,4,511400
511502,翠屏区,4,511500
511503,南溪区,4,511500
511504,叙州区,4,511500
511523,江安县,4,511500
511524,长宁县,4,511500
511525,高县,4,511500
511526,珙县,4,511500
511527,筠连县,4,511500
511528,兴文县,4,511500
511529,屏山县,4,511500
511602,广安区,4,511600
511603,前锋区,4,511600
511621,岳池县,4,511600
511622,武胜县,4,511600
511623,邻水县,4,511600
511681,华蓥市,4,511600
511702,通川区,4,511700
511703,达川区,4,511700
511722,宣汉县,4,511700
511723,开江县,4,511700
511724,大竹县,4,511700
511725,渠县,4,511700
511771,达州经济开发区,4,511700
511781,万源市,4,511700
511802,雨城区,4,511800
511803,名山区,4,511800
511822,荥经县,4,511800
511823,汉源县,4,511800
511824,石棉县,4,511800
511825,天全县,4,511800
511826,芦山县,4,511800
511827,宝兴县,4,511800
511902,巴州区,4,511900
511903,恩阳区,4,511900
511921,通江县,4,511900
511922,南江县,4,511900
511923,平昌县,4,511900
511971,巴中经济开发区,4,511900
512002,雁江区,4,512000
512021,安岳县,4,512000
512022,乐至县,4,512000
513201,马尔康市,4,513200
513221,汶川县,4,513200
513222,理县,4,513200
513223,茂县,4,513200
513224,松潘县,4,513200
513225,九寨沟县,4,513200
513226,金川县,4,513200
513227,小金县,4,513200
513228,黑水县,4,513200
513230,壤塘县,4,513200
513231,阿坝县,4,513200
513232,若尔盖县,4,513200
513233,红原县,4,513200
513301,康定市,4,513300
513322,泸定县,4,513300
513323,丹巴县,4,513300
513324,九龙县,4,513300
513325,雅江县,4,513300
513326,道孚县,4,513300
513327,炉霍县,4,513300
513328,甘孜县,4,513300
513329,新龙县,4,513300
513330,德格县,4,513300
513331,白玉县,4,513300
513332,石渠县,4,513300
513333,色达县,4,513300
513334,理塘县,4,513300
513335,巴塘县,4,513300
513336,乡城县,4,513300
513337,稻城县,4,513300
513338,得荣县,4,513300
513401,西昌市,4,513400
513402,会理市,4,513400
513422,木里藏族自治县,4,513400
513423,盐源县,4,513400
513424,德昌县,4,513400
513426,会东县,4,513400
513427,宁南县,4,513400
513428,普格县,4,513400
513429,布拖县,4,513400
513430,金阳县,4,513400
513431,昭觉县,4,513400
513432,喜德县,4,513400
513433,冕宁县,4,513400
513434,越西县,4,513400
513435,甘洛县,4,513400
513436,美姑县,4,513400
513437,雷波县,4,513400
520102,南明区,4,520100
520103,云岩区,4,520100
520111,花溪区,4,520100
520112,乌当区,4,520100
520113,白云区,4,520100
520115,观山湖区,4,520100
520121,开阳县,4,520100
520122,息烽县,4,520100
520123,修文县,4,520100
520181,清镇市,4,520100
520201,钟山区,4,520200
520203,六枝特区,4,520200
520204,水城区,4,520200
520281,盘州市,4,520200
520302,红花岗区,4,520300
520303,汇川区,4,520300
520304,播州区,4,520300
520322,桐梓县,4,520300
520323,绥阳县,4,520300
520324,正安县,4,520300
520325,道真仡佬族苗族自治县,4,520300
520326,务川仡佬族苗族自治县,4,520300
520327,凤冈县,4,520300
520328,湄潭县,4,520300
520329,余庆县,4,520300
520330,习水县,4,520300
520381,赤水市,4,520300
520382,仁怀市,4,520300
520402,西秀区,4,520400
520403,平坝区,4,520400
520422,普定县,4,520400
520423,镇宁布依族苗族自治县,4,520400
520424,关岭布依族苗族自治县,4,520400
520425,紫云苗族布依族自治县,4,520400
520502,七星关区,4,520500
520521,大方县,4,520500
520523,金沙县,4,520500
520524,织金县,4,520500
520525,纳雍县,4,520500
520526,威宁彝族回族苗族自治县,4,520500
520527,赫章县,4,520500
520581,黔西市,4,520500
520602,碧江区,4,520600
520603,万山区,4,520600
520621,江口县,4,520600
520622,玉屏侗族自治县,4,520600
520623,石阡县,4,520600
520624,思南县,4,520600
520625,印江土家族苗族自治县,4,520600
520626,德江县,4,520600
520627,沿河土家族自治县,4,520600
520628,松桃苗族自治县,4,520600
522301,兴义市,4,522300
522302,兴仁市,4,522300
522323,普安县,4,522300
522324,晴隆县,4,522300
522325,贞丰县,4,522300
522326,望谟县,4,522300
522327,册亨县,4,522300
522328,安龙县,4,522300
522601,凯里市,4,522600
522622,黄平县,4,522600
522623,施秉县,4,522600
522624,三穗县,4,522600
522625,镇远县,4,522600
522626,岑巩县,4,522600
522627,天柱县,4,522600
522628,锦屏县,4,522600
522629,剑河县,4,522600
522630,台江县,4,522600
522631,黎平县,4,522600
522632,榕江县,4,522600
522633,从江县,4,522600
522634,雷山县,4,522600
522635,麻江县,4,522600
522636,丹寨县,4,522600
522701,都匀市,4,522700
522702,福泉市,4,522700
522722,荔波县,4,522700
522723,贵定县,4,522700
522725,瓮安县,4,522700
522726,独山县,4,522700
522727,平塘县,4,522700
522728,罗甸县,4,522700
522729,长顺县,4,522700
522730,龙里县,4,522700
522731,惠水县,4,522700
522732,三都水族自治县,4,522700
530102,五华区,4,530100
530103,盘龙区,4,530100
530111,官渡区,4,530100
530112,西山区,4,530100
530113,东川区,4,530100
530114,呈贡区,4,530100
530115,晋宁区,4,530100
530124,富民县,4,530100
530125,宜良县,4,530100
530126,石林彝族自治县,4,530100
530127,嵩明县,4,530100
530128,禄劝彝族苗族自治县,4,530100
530129,寻甸回族彝族自治县,4,530100
530181,安宁市,4,530100
530302,麒麟区,4,530300
530303,沾益区,4,530300
530304,马龙区,4,530300
530322,陆良县,4,530300
530323,师宗县,4,530300
530324,罗平县,4,530300
530325,富源县,4,530300
530326,会泽县,4,530300
530381,宣威市,4,530300
